Component_ID,Lot_ID,True_Class,Temperature_C_0h,Temperature_C_24h,Temperature_C_48h,Temperature_C_96h,Temperature_C_168h,VCE_0h,VCE_24h,VCE_48h,VCE_96h,VCE_168h,Leakage_uA_0h,Leakage_uA_24h,Leakage_uA_48h,Leakage_uA_96h,Leakage_uA_168h,Breakdown_V_0h,Breakdown_V_24h,Breakdown_V_48h,Breakdown_V_96h,Breakdown_V_168h
C25-029,L25,NORMAL,129.33901177051737,130.53907633994655,129.31992485100878,129.23043473732506,128.97401502865736,0.9324861851453716,0.959118634800032,0.9852223833927328,1.0258973730218797,1.1170522382133912,11.362871681735848,10.56093522712446,10.771916268045114,10.429683792714012,10.223216508896204,605.2771836497612,606.4771575492327,604.8724080932184,605.4686537976727,605.6819883626803
C25-030,L25,NORMAL,129.4533218463903,128.98924929020058,128.09268145923195,130.66322488076062,130.07075964606958,0.9495325881829082,0.934429558501078,0.9238708182288092,0.9222828152154836,0.8919725583253648,9.500065074398645,8.646590278923263,8.876641926991708,9.883883591980805,10.312867994536164,612.7739082673883,611.5284954983173,610.1706846397617,610.5988734830788,612.3291970598839
C25-031,L25,NORMAL,129.07023885035656,129.0433841911916,130.03187946998318,130.88895898471523,127.95241648010504,0.9590154130944296,0.9828263141984918,1.016313844801177,1.0515901814328563,1.1474078587194363,11.29180616187104,11.687100159922643,12.622919144248089,14.785173248064623,16.849797646199264,614.9203954793514,615.957694247172,614.2386933046006,616.1735610749691,613.4153352018169
C25-032,L25,NORMAL,130.90145462286037,128.9225647746302,128.61670368438362,128.32433382608772,128.45918526133607,0.959414354544702,0.9808337644332084,0.9835226945115344,0.987147749171501,1.023270316096951,12.91478346707108,13.8694363586268,14.701627937430349,16.296041577660613,21.522416882110697,609.9514553771471,610.9339715061683,609.9976504538433,610.3054589445367,610.8014434162848
C25-033,L25,NORMAL,129.5484255881038,129.53905337088037,130.48256314227166,129.82780527399862,128.86930682736326,0.9546781570019974,0.990158553966412,1.013474397113609,1.0723529030061083,1.167141193533328,10.4749779148818,10.96682879224668,10.674495604597697,10.139309149207598,10.242756785729128,606.6114465500405,603.4287925039324,603.6758844287638,604.4649612610015,603.6033796753733
C25-034,L25,OBVIOUS_FAILURE,128.75110966951922,129.1765341627672,129.89803261227402,128.51484739989198,130.0745201023571,0.9775581943353306,1.543207455556605,2.116571657038645,3.2606427175933868,4.996733755475392,9.931564234886316,37.492737368068745,133.55093146442545,1718.9803891813808,88575.43486542974,606.1697290472049,601.8844830173689,600.7173118325933,595.1006938583578,584.7867673535786
C25-035,L25,NORMAL,129.6220081882769,128.99321478053977,131.4071453289588,127.69538174854004,129.88148053736705,0.9762065006490568,0.9760771255137374,0.9986021281206804,1.0250403655664608,1.0635960445616883,12.388239580657702,12.892849836052267,13.513815121668406,12.99490040323113,16.15814286121433,608.7005131932492,608.594676612507,608.9747489862809,609.5144822384449,609.8443245144807
C25-036,L25,NORMAL,130.92589843204976,130.90310458216706,130.42894779011402,129.6711057401941,128.99940572702397,0.9491304817160674,0.9494048860405604,0.9402979443939828,0.9401536245056564,0.9348450522454388,11.57472953315595,12.0619362543029,13.18883477536462,14.90921137425946,16.584167855932474,608.3112722437336,604.070969546371,607.8140891252006,609.4308860526826,609.2839721711564
C25-037,L25,NORMAL,131.10948322758028,128.7307624523749,129.60025707824357,130.65858155300307,128.28437806310146,0.9467500375490476,0.93836446680399,0.9522245033065724,0.9591827300786064,0.9587257510015438,11.934068896849512,13.7563734757229,13.915698476498903,15.131942231231706,18.858236601582675,613.2288222891498,612.5246461674469,614.450514375476,611.7681563413443,610.3692612248005
C25-038,L25,NORMAL,129.97951493122792,127.78085590384671,129.35090331993294,128.38025677616983,127.65548420626357,0.9341491556275572,0.9390499214834808,0.9292935478592916,0.9389669357285956,0.967356293282024,10.887172407042646,12.750414354681553,13.870169404859462,15.161764704412748,20.146959830111204,607.9425616231453,609.2108270583459,610.7472666058258,610.3005753514092,607.525092890709
C25-039,L25,NORMAL,130.1519560433337,128.57241642133383,130.0063506267427,129.99115736650202,129.5148196965354,0.953300209289846,0.9484794001281428,0.9299147515149304,0.9018147965390332,0.8983300856951498,13.622712164713048,13.165191202943952,12.144508577171615,11.45291271407311,9.27539213977984,608.9705449861943,608.4693428843623,610.4268843915735,610.5281262209024,610.9997691267203
C25-040,L25,NORMAL,131.55790859325563,128.626324805147,129.16652829677932,129.60719751845738,129.5172474234297,0.9324221535616392,0.950383624193608,0.9704951752224326,1.0078166663246888,1.0387541167018035,11.593861312477,10.74540582072077,11.140199070427844,10.691855208275964,9.48443542223636,613.5867857733762,613.3051504499807,611.8354481931282,612.288875398935,611.5035287680109
C25-041,L25,NORMAL,127.48306992472185,129.890703052846,130.3239054004762,129.92962907981823,129.30663053221818,0.9560851061473788,0.9793165817138096,0.9948631012901852,1.0527478962697758,1.1407301164606491,12.58876557644123,12.668303275903805,13.697690546057547,14.54325271806936,18.86545802978316,603.2940939942686,607.3389473016061,605.8647936588281,605.2512761248657,604.639662215997
C25-042,L25,NORMAL,129.52823636785527,129.62319926578522,128.78033090953224,129.17678682368987,129.631608293936,0.9622777655202632,0.968502203730502,0.9479075211135792,0.9274319438179306,0.9340019789022628,10.571568458575996,12.398140276796587,13.705976065674562,16.209326439699254,19.50524020115996,613.2889335790777,610.3807599477018,612.0635315287249,611.6027979920891,610.2730291306175
C25-043,L25,NORMAL,130.86335250935065,128.71269058910394,127.9500821433748,130.02156248829223,129.15009173312384,0.9423391359724124,0.9566233989562724,0.9903096492175524,1.0418191617540469,1.117404789656751,10.633972481020406,10.526322400144,10.338525772838416,10.326607957817076,9.687933728522752,608.8053430484431,608.0543664322977,609.2697386968963,607.7696315024878,606.9858924218786
C25-044,L25,NORMAL,130.7399902062102,129.8247162391874,130.0534284277991,129.67651439026687,129.07931937247423,0.9583103159069084,0.9682697027637552,0.971338687333051,0.9793920679710436,1.0102935143844565,11.5129161634938,13.090887952521063,14.500002514312271,17.312235307077426,22.13790099375649,611.2370469474861,611.9852974816408,610.6260424663354,611.9751865969598,611.4613401852837
C25-045,L25,NORMAL,129.42251985474314,129.88754191312526,128.70489857043643,129.72015542730912,128.42543046096338,0.9276143507620218,0.9344288306534712,0.9501919684997252,0.9828357853929236,1.017627800531708,12.13051718646734,12.364540117922097,12.229317649872025,11.974084232743856,12.884158370564688,611.665478953704,611.0606582833509,609.550438722494,610.6923460551818,608.2891937923695
C25-046,L25,NORMAL,130.1724309737658,127.35561010538588,130.65275780785845,128.60523126636193,130.75161207735843,0.9719383152733672,0.96463588420337,0.9398435630869908,0.9188276654339456,0.8876849496197808,10.72024452935421,11.258280442168052,11.071696826509726,12.26074338644923,12.677013864474253,611.3538371370208,609.3772724778272,611.2499793212057,609.2249430212104,609.5915651776138
C25-047,L25,NORMAL,131.24710117524813,127.92683717506736,130.85468449713068,128.63924754201483,129.70740315859155,0.9623029896398648,0.960474407361447,0.9594026979464352,0.9843254088850568,0.9840060996374964,11.663265605243152,11.3408325954335,10.84557042102186,10.168001575484157,9.656450641763202,609.8515491055608,608.5046652644044,608.7490312677635,610.1202852738014,611.6779744843444
C25-048,L25,NORMAL,131.15530843262178,130.41729805145235,129.85641071707815,129.4249975273066,129.87067378421054,0.9626264873594984,0.9800933574354788,1.0149155091276492,1.039361834534934,1.1103595312985128,11.499012989032916,11.555431412627106,12.691781847016909,14.268738543406844,17.464851384412768,609.5739229455501,608.0707847865988,608.7116222343058,607.9649460782746,606.0904598441648
C25-049,L25,NORMAL,129.42579740156333,128.61195945601773,127.7418839438937,130.37788679603952,130.3354703678411,0.9760263224327148,0.976539519966696,0.9799371756829818,0.9961671664767956,1.0315119913443125,10.928982740270255,11.757195233706293,12.311734863620796,14.002157812372152,15.642444100831469,613.6545859473774,611.0133985179539,613.2844451016209,610.2725891082559,612.8151828816533
C25-050,L25,NORMAL,132.95398653320004,129.45452407797072,128.39304722525011,129.81428817076574,130.35947140114817,0.9631547601052692,0.9645880446930388,0.976084809242892,0.9858382857353604,1.0424688311412638,10.792227868184971,11.25212274274583,12.305639527679064,12.875512123886208,13.581699966664242,605.017776840019,606.8069534696084,606.9746699243329,606.5347961245787,606.8050841328031
C25-051,L25,NORMAL,129.6839415490396,127.66203715321856,128.6786487246189,127.03504423560372,130.3372850183152,0.9596322158443972,0.9623269011493536,0.9429191076514156,0.9449115765584216,0.9367778563145516,11.05540365277949,10.800083966326252,9.919703160740635,9.655838259189665,8.520746013487637,609.4317424114925,609.8968477642293,608.7082696458481,607.9696365715184,608.7229796941941
C25-052,L25,LATENT_DEFECT,130.77869892146106,128.99714428192826,129.5876040148225,130.17364400529686,128.77053245232145,0.944563005025455,1.099485408122423,1.2559067287534924,1.5325591099372178,1.989322756366777,12.0223715946941,20.32230304848289,33.288766633122165,96.9891984575614,472.4780006043959,606.488125725009,608.6620944251523,606.0335193650844,605.9552832973185,602.8499170885636
C25-053,L25,NORMAL,129.4809739727976,130.17977540826692,129.27591858426618,129.94943303390673,129.15790022035495,0.9431439294550265,0.946530081062653,0.975435044063606,0.9974439146754448,1.041069013553444,9.686098913004365,9.716497284324388,9.864042700460066,10.322069948395194,9.706492623083417,612.0071090702152,610.960704581762,611.6040662985246,611.0665722967161,611.603956282959
C25-054,L25,NORMAL,129.09213821689,129.0738951232884,129.15465174344263,130.821126205321,129.6145676212269,0.937864658169309,0.951854471347806,0.9611744494062824,0.9710150872614756,0.9913357286244258,12.73851761697052,12.514949052107989,14.154206619479442,16.759178199970187,19.13678571608216,606.4797949533935,604.8193471850559,605.3687587465059,605.6035470081587,606.9907859525397
C25-055,L25,NORMAL,129.5926210250253,130.0852583371892,129.4622899716114,131.94312573154727,130.82981957980203,0.963529182230382,0.9735821572948544,0.9662844000508246,0.964864058056766,0.9894030608646336,12.77436024106578,13.992204018352108,15.529438933915158,18.815567692118965,27.387352867768847,610.5557151853016,611.3237983409591,612.8745546187547,612.0452783002568,610.2287519433188
C25-056,L25,NORMAL,130.10985286011316,129.7853331203066,130.0623567069146,129.42239514175415,129.77536132509053,0.9524148372878932,0.9594630434563526,0.9756737343890576,0.9703212746563196,1.0210860142117475,10.824697811460164,11.128022530947804,10.561735560878716,10.239134943573932,8.601387165712856,605.9429172706314,606.2086027775098,607.2096147032232,604.4041953376612,604.4905396329074
C25-057,L25,NORMAL,130.83692768179006,130.0667367650457,128.24396094112907,128.83367567533145,130.38073321219173,0.944482509495105,0.9525703237094828,0.9680955433419014,0.9885636500825568,1.0222836947179137,10.226032894397262,10.746530008204996,10.134427071478216,9.165509357235583,7.658682937271569,606.761592516821,605.8090420173521,607.5185047837341,606.1461395812145,605.6228524532543
C25-058,L25,LATENT_DEFECT,130.12315585847958,129.6783700304891,126.10105514976664,131.0290811782332,129.78430904475218,0.939899856445524,1.1400318105330265,1.362724141799321,1.772606686095336,2.384753687626831,10.976752703061212,22.968456140849067,50.86911399484543,214.8269860389064,2176.1022280364004,611.9331930907846,611.397784607423,608.5814919678148,607.8880363523548,604.979620470163
C25-059,L25,LATENT_DEFECT,130.8473110546036,129.66939335123627,129.82476697821,130.38303916164813,128.61456897036624,0.9489047519333688,1.1180896793154935,1.28609236075082,1.618142600647841,2.138092500044747,11.903997475228982,19.608254328431773,35.39150368223662,90.27299716971136,379.936620573435,609.0076665596115,608.4434089223431,609.0412966491125,609.4642863162856,602.7709716184035
C25-060,L25,NORMAL,130.48468148419906,129.62526433413723,128.7821740741596,128.27091960214346,130.04714313269133,0.9409753592905112,0.9334639308249176,0.939745318925218,0.9333498298269256,0.9684945571309028,13.060079439266554,13.076208872816586,12.024034353759632,11.453123679309334,11.400712304360058,613.8820754519145,612.9367102194462,608.6137173365154,612.7948966144239,612.5671582280312
C25-061,L25,NORMAL,129.54474549512398,127.63593798257902,128.20675039496192,129.9077441283202,129.6549945669832,0.9311386752910592,0.946780451744198,0.9664647765461282,1.0049204477348386,1.0583541931383142,10.568466937168662,10.660684406953036,10.832819345402322,10.498337607341885,10.902566259392223,606.7406032936562,607.7469813263046,608.9295864956551,609.1150755403589,608.9108375274855
C25-062,L25,NORMAL,128.28225996649937,130.1719854328464,130.34155292196922,130.8109021168374,128.19115147260698,0.9495589493630636,0.972310145001191,0.991519153049917,1.039099960681926,1.1037346670281567,12.972345123077426,12.697821564885553,11.299059401374024,10.145717733137424,8.667041033133684,607.9120811305579,605.6708004410124,607.5116009154175,608.4266934132731,608.4972758762186
C25-063,L25,NORMAL,127.92465015526793,129.92473328962342,129.39250212279677,130.73706481955765,128.5039569015159,0.9447265103821484,0.9665435118644052,0.977941164266292,0.9995469873195566,1.0638001150546368,11.093389970258915,11.887495327521586,12.674896401126215,13.79001056136422,15.05713805991069,608.6739642865579,608.5201184517305,608.4856103380652,608.281903658206,607.6951515768731
C25-064,L25,NORMAL,130.67071465055196,129.18490336235158,127.40028478600566,128.4710880172046,129.49686152716532,0.931780892138057,0.9286198330363068,0.9152607551592372,0.9029829897732556,0.8708792427289298,11.330485695338794,12.820109567706671,14.411076685360088,16.970837870745292,21.64208270238337,604.7114219374356,602.7898388368747,604.2057445674828,602.8873920814644,602.6490563144201
C25-065,L25,LATENT_DEFECT,128.35242574284413,129.09067524022598,130.59279770324252,131.81574218502016,128.41365339640785,0.9226350803887317,1.0432030843519462,1.1360523229717052,1.360805232493648,1.678555278563167,11.398028194013792,25.13470723958852,60.00458343454513,278.45585796640205,2578.9668318122363,604.8889738637745,601.2966807670252,602.3140797191218,601.3275025164777,600.5247722412684
C25-066,L25,NORMAL,130.7481943192295,128.19335615633292,130.79449457208614,130.29030712710286,128.95117930998978,0.946270997079606,0.9377661427521689,0.9248512310755238,0.956884384554977,0.9538452070421566,11.903960606760648,11.631918424121956,11.038878207382034,10.46858263949918,9.54756989692944,609.5739015773069,606.6410165469879,607.3187279047893,608.4998681538526,606.0868016790071
C25-067,L25,NORMAL,129.8706439060216,128.65148223312806,130.41732474076764,130.78147289450305,129.06705135578707,0.9711942812315456,0.9656943059352936,0.9490284074982558,0.9407667147492166,0.9061863678830842,12.541140726308807,14.220497464207252,14.140352698919685,14.433737304907806,17.27711257941728,612.2748658743958,612.3310043567623,612.5916746736476,613.6134726901112,612.1338905485736
C25-068,L25,NORMAL,129.85287672215082,129.0299158843936,129.27833685786098,129.57790449332686,127.10076720416184,0.94722535394133,0.9742823541819832,1.001139030692864,1.0516641007602552,1.127767968497509,13.30702671856144,14.336926796814934,13.834504031241313,16.83393755313529,16.187679427339546,607.6902331474308,608.953033410253,610.2601536598823,608.6787717776642,609.3197259035439
C25-069,L25,NORMAL,130.66211058356146,128.8956032193327,128.70829393988194,130.077592313861,128.57864167860802,0.9450343280747614,0.9692127499009844,0.968793369189378,1.002535126599441,1.0571748835433146,10.069054764865776,10.167233887155506,9.813783498958273,9.489976372073384,9.79034020580064,607.9808253999331,607.9776128855236,608.4228235276942,608.917567892934,606.6548436943416
C25-070,L25,NORMAL,128.82749953892787,128.81620585281587,129.3153887543244,130.0249572297752,129.60448065914713,0.9460779699556084,0.9696033557395122,0.983608472397176,1.0342353907605242,1.0997328681332628,11.809055622908389,12.657698588456418,12.8890102059312,12.487337143000872,12.890633671531075,612.0986078435744,611.2301041683585,611.6439467767842,611.0350158901981,610.1653166864957
C25-071,L25,NORMAL,129.66145833440353,128.99448977779372,129.2194746888191,127.18791648235778,129.26843706647662,0.9617242652281448,0.9699037831385952,1.0084231308722134,1.0504911301808797,1.1087613185281455,12.123465599777456,12.027832170268878,10.770981681731747,10.78162299808975,8.956517668796776,609.8563434049458,607.6194390902282,605.82847305598,607.8527297852477,605.0391225571484
C25-072,L25,NORMAL,129.01740845380502,130.23348314875753,129.98003126363363,130.99707802165844,129.30232686512198,0.9457367803086114,0.9636387373806066,0.9950320891501602,1.0603463399061366,1.1310281834058027,12.488959061264874,13.217928838059615,13.39846622641702,12.88644249036625,14.532122146980852,607.7030149324571,608.0517968769129,605.8215702933951,608.7512369662066,604.929645506425
C25-073,L25,NORMAL,128.48791135221333,130.8634327868067,130.14531007289307,130.69140934773188,127.98537516203632,0.9262294302332356,0.950766106714376,0.9765194121489056,1.0528405167112116,1.1224965784389822,12.030609763850386,12.879397201000062,12.053086289742534,14.325617580624469,14.298386266117028,613.2279974558717,611.2299144075619,609.0867964268242,611.16821562623,608.1024860602718
C25-074,L25,NORMAL,128.92770072594973,130.87182292555892,128.48220369427824,127.87475725053552,127.57845968162384,0.951914582021243,0.9838585515490916,1.0036342108464482,1.066526337170511,1.1335748894013105,12.160914020439424,13.239388005014982,14.038558514059526,14.065273592535146,16.36898910280101,613.8734885405514,611.7201826456571,613.5091953451644,611.1140879951527,612.5097134022163
C25-075,L25,NORMAL,129.38324020602212,127.07558772108544,129.01417862852645,129.72466378796764,129.68572561509598,0.9644176429283328,0.9489563452081564,0.9581867662497476,0.958450607630944,0.971182806456368,14.802515818699485,14.735555027526877,16.782654600763326,18.87404006613006,25.771288379400467,604.621062859845,605.1670598332444,603.892692538372,605.8548296624318,604.3415648705867
C25-076,L25,NORMAL,128.768262957926,129.25551875543283,130.56187765267128,129.30800785497846,128.66458599599133,0.9380856628258484,0.9542460890279691,0.9729474121881356,1.000092883836258,1.0500940157220329,10.228217065939,12.95518853819775,12.223354489701537,12.68934509308578,13.990479772744555,608.8130762390372,605.9439837062502,605.8955511013047,605.6809519473995,605.7517418426695
C25-077,L25,NORMAL,129.23474386608456,130.65319831897324,129.93353480488747,130.18573634432124,128.07233116272718,0.9361712809195204,0.942118406788012,0.9400866405513306,0.9520152498562406,0.964926283868719,12.477857779286714,12.226101849325437,12.10800892091757,13.742135808159736,14.573533172381884,612.6776048738031,610.9094078036018,611.0147237884255,612.2985768859938,610.7000857125416
C25-078,L25,NORMAL,128.80196863445542,130.24983043931047,131.6621418343901,127.4808797306316,129.39826105229983,0.9455641658913304,0.9394211856904684,0.9568226016230024,0.9706932228736228,0.9923618781832012,12.24166350779612,12.225382022438462,11.773841049903474,11.16928413875264,10.326074212193694,607.7347062740198,605.7580148563475,605.8181835934711,605.0718961595593,605.3074719414726
C25-079,L25,NORMAL,129.53553008752576,129.6087984702911,129.72469160973813,128.929218368286,131.13916577549824,0.9563204711401778,0.96922016121953,0.9882568442253462,1.0086430186292517,1.0224405402008874,12.18035783340616,13.047586066781664,13.124626641049383,13.132333757753686,12.97797703679547,606.1977012961979,606.6831783946027,607.505360960503,606.7285495757046,608.1410866852063
C25-080,L25,NORMAL,130.30122881182254,129.03401362292888,129.63636682381906,128.26880993924854,129.94094549799166,0.9736298570689478,0.9897376384192208,1.004909516039982,1.052582126937175,1.086100534892121,13.289346048653163,12.994044413279152,13.857073280701952,13.424931225367894,16.116141820452437,606.7440521497726,603.5455996654283,606.9275762724542,606.3758852886722,606.1723723925685
C25-081,L25,NORMAL,131.75461035553545,129.2707933200419,130.3972029377632,130.199473103781,131.84920243601826,0.9698728408903544,0.9789938919155098,0.9907336374715436,1.0203425580540657,1.0579350990806513,12.92222319374556,14.252937530284754,15.265646895619112,14.82255619463714,15.407046936845529,608.9885091911918,608.5690183895529,608.5337680627409,606.012868205413,606.2350371374064
C25-082,L25,NORMAL,128.80651717416296,129.0502607752027,129.4420496665087,130.33170539654083,128.33897679650875,0.9443388294009492,0.982953451638642,1.00147140643583,1.042752708196799,1.1307566772816653,10.800782650689202,10.933085616538282,10.982937034702788,9.756156583575702,9.9040077617427,607.3049513281584,609.3236047229731,608.8581260841586,609.4366441199724,607.2987931239375
C25-083,L25,NORMAL,129.86808853681595,128.85497816689357,128.84430382874388,129.5323410130023,127.94435773392036,0.9640270337096614,0.9703295311112408,0.9624282749914216,0.9785956846897028,1.0120650609337547,12.580231638888034,11.880233442845372,12.208413225843454,11.259723921858006,11.661029327950226,609.2001240875131,607.7796888251657,606.1737752497187,607.4339447056087,607.9158894989818
C25-084,L25,NORMAL,131.4439461029892,131.80148893879948,127.3714861093997,129.44163323347925,128.50166362216729,0.9305534376580464,0.9476329935027418,0.962730232147653,1.0156958565736676,1.0859789763166812,12.912238547560278,13.480643327994196,14.653957788512791,17.809775649449293,23.227832059686712,608.6735255134886,608.4413179103549,604.4372901802109,605.9378161513622,609.3006093380576
C25-085,L25,NORMAL,129.356529576942,129.722808143978,130.7605812640846,127.76325629424416,129.27004135472566,0.9379059295713872,0.953716893821193,0.971621382307126,0.9930530959243068,1.0574389753188966,11.852602093195577,11.909791684961174,10.754680597730284,10.416077689519833,9.635052451768532,610.1019232669206,611.4958865275787,609.5790425712203,611.6702093786824,610.3794058290001
C25-086,L25,NORMAL,129.92136501578884,130.35914321265898,129.80873056562743,129.58691460283356,129.41345684884678,0.948170825870736,0.9439416939868404,0.9359916535628396,0.928884557843812,0.9353041961291876,12.098332736286311,12.359841223278108,14.15634075326842,16.634349141750196,19.34923114103169,606.5011151959458,609.7860452416185,610.8551885108536,609.8382303699597,610.6352342734402
C25-087,L25,NORMAL,129.55986944054456,130.15607784115565,130.18745208551434,129.94023219473456,129.5947955347419,0.9422938167765652,0.9390467792493058,0.9424285396515786,0.954395307585601,0.9600904981473172,11.898001947791364,12.823622976555422,13.4906403210538,15.25747659104795,18.07799431417356,606.8194238302897,607.959904933635,607.971758810172,605.9562384983619,608.3162001305495
C25-088,L25,NORMAL,128.0838276049696,130.745828636483,127.86449519387722,129.8829446290176,129.79061708520626,0.9744198528452718,0.9820066809706572,1.022444114435442,1.0477532639056066,1.1159162398929885,11.127075562995843,12.355235155610522,11.901660750490525,11.998431849482092,11.99165201052526,608.9818446492477,605.3392486001551,608.4568149702079,607.9079932677851,605.7209623262439
C25-089,L25,NORMAL,130.74942701116063,128.65190019341637,127.67869228118433,129.46388478412698,129.75911963280447,0.9371309700675045,0.9210756244237464,0.9221598083251816,0.9112939185116472,0.8877552894140545,11.73299311687626,13.005230826073191,14.76816186483895,16.854363785683898,21.81222851579302,609.8808553890503,610.8996231434745,609.3438207985402,612.4917389461175,611.8774618855216
C25-090,L25,NORMAL,128.70234981533372,129.01780886594955,130.23850286938554,130.33186019283175,128.72511207095823,0.9516921034309956,0.9596768296192444,0.9755573608913626,0.9870901573232,1.0194308591826358,12.912414527509908,12.274518579124392,11.889771022706448,11.127605842294436,9.492265800321777,605.2981844126315,607.4838969230859,606.4776650054802,606.2654318698286,605.3312057953879
C25-091,L25,NORMAL,128.84272280916454,129.66432708757932,131.43322700114905,127.8454294813724,128.89520948455237,0.9500077479176526,0.9732601251117864,0.9608288504578696,0.9689661163568356,0.97584920037224,12.225920558435543,13.303456827159058,13.290496841398593,14.716980243907138,17.811029362820715,610.0798856304285,608.1438293513867,607.8229848001739,607.3932848989307,609.8360563706026
C25-092,L25,NORMAL,128.7644383825904,129.51244516444154,130.19576383504366,128.3694765388664,129.89898647393437,0.9605199848108008,0.972705587962661,0.9704618076561484,0.9795852281933998,1.0182142640508651,10.696772173386677,10.885801886660548,9.859108737116893,9.636548485263774,8.938093676719534,610.1075697220479,610.2587434684443,606.627145361583,609.3986382200319,608.6703041414471
C25-093,L25,NORMAL,128.02111145810883,128.31241292781877,130.2787428582816,130.12234793305436,127.74728301546877,0.9530173012437207,0.9537499168923318,0.941927742020912,0.9417172652908704,0.9259264619421548,10.718274846997398,11.716811546634448,11.326189458348727,10.892705835896669,10.41180018719706,607.5118022952744,607.447430995253,606.7647771408756,606.8786968799012,606.2534482577025
C25-094,L25,NORMAL,128.12885198354817,129.80517212397302,129.9926396304607,127.35276508465968,130.25783878093696,0.9625540383823936,0.9699229282230596,0.9961699586896144,1.0199212833620828,1.0514425343182652,13.445500373481082,14.994783180562326,14.572530179900056,17.16088893456803,23.91760140326698,608.337765791418,608.0058850181316,609.0800611074612,607.5217100093369,607.7815803685081
C25-095,L25,NORMAL,131.98121854377706,130.91023416201057,130.2344757781791,130.2320824215815,130.58688644138795,0.9316712558273724,0.9555619792904728,0.9785679280944202,1.0048561005919978,1.0725305977511017,11.279736677091666,11.762777255082124,11.693274508182796,12.04957622386473,10.746600884160868,607.7970943532782,610.6354292800338,608.9840855223425,609.321645818224,609.0655702807134
C25-096,L25,NORMAL,128.89103774738422,128.093321723399,131.1390265797969,128.69088443270806,128.1832661111806,0.9564566574553044,0.9974788182658272,1.0314311690635785,1.0829191346368034,1.150742395010031,8.826608729828509,8.691599780742905,8.151071341885716,7.20782893452764,6.842455144967712,609.8567730688662,613.0936514737264,610.9292671918441,610.8603482515296,611.0862117835181
C25-097,L25,NORMAL,129.06391161346312,129.35671695761096,126.93652762655148,129.66742800658278,129.90632279148,0.9550549591078752,0.9680054440727488,0.9944023982450476,1.0419986997288395,1.1023611385386205,12.741285540908578,12.865457113431258,11.740737561973146,13.17416554611692,11.442707994017184,607.7900134473451,610.0789475109423,608.4771328269343,608.0803878806934,608.2255325895898
C25-098,L25,NORMAL,128.9973915705608,129.29993742579362,131.42370251994257,130.0854208489615,128.93055338369746,0.9302452547339588,0.9406719641310616,0.9516001525643408,0.9305643297484824,0.9434646716458366,11.44361331471354,13.015332286798062,13.12668699438661,13.855850927954853,15.7962888542951,611.4665070843124,613.0102937016205,614.0113885455067,613.1441475944289,610.8953459279376
C25-099,L25,NORMAL,128.8116987180181,129.09145150680465,129.46907226185115,129.6275099306225,130.73792719978655,0.954823073258212,0.9460263586091464,0.9348816001594448,0.9291826925886773,0.8833992090678836,13.267644555083717,11.853644171086996,12.310363930794816,11.858629576533078,10.64658672581344,604.67293038853,604.2710930965619,604.6395336555511,605.6780159373698,607.7886431290759
C25-100,L25,NORMAL,126.88678891097584,129.89257985686663,129.02088486717554,130.19003230559628,129.3274011698497,0.9452456437582412,0.9545606900599256,0.9763039880951296,1.0080295993579194,1.028291028101619,11.356489480621118,10.68148031914,10.4632484051133,9.091901015703549,8.88934826347457,609.7280842336842,607.6317949946621,610.1214428553444,608.8104343313302,606.2424679602819
C26-001,L26,NORMAL,124.91709867480624,122.18477085439456,124.83583613050226,123.88325976608289,122.54313404214182,0.9997464429613776,1.0081462181388876,1.033197307209378,1.0701245826064427,1.1177403090541158,9.352334088403447,9.847403197668704,10.078754174367305,8.849155719526973,8.967330683657005,591.4371822733146,589.0329005279496,590.1754337914975,590.4096643136942,590.7569906807821
C26-002,L26,NORMAL,124.76728917617602,126.34275799238372,125.35049967307816,123.75641317310604,123.5714382897454,0.9696800205351948,0.9700097782719987,0.9849520274362888,1.018481385270795,1.042280913969965,9.534989711680591,10.710912566212048,11.31793234921014,12.434749086010196,15.138033331026708,585.8275265359191,589.2641371136505,586.4952962673499,585.9571736731905,586.9012045885979
C26-003,L26,OBVIOUS_FAILURE,124.57106130695882,123.26093489208972,122.0615881900804,122.27821891590612,124.66404149660406,0.997167516528394,1.438126647073635,1.904823411988668,2.8187488379619663,4.218524497738383,9.50206257820895,50.096697007866,263.45493610127704,7393.4667263120655,1115287.836959804,585.479905160332,582.3710633637979,580.4128366622641,576.4986335541075,565.7465931568632
C26-004,L26,NORMAL,124.83637973982935,124.2797418757932,123.59508641073285,123.85415010932586,125.05692400637476,1.0100310313518486,0.9739763676620308,0.983035317226778,0.9538837138274237,0.9262011844164167,9.331382802655632,9.769303641632682,10.498829487381393,13.07240027654132,15.161065208501988,588.8446577982252,590.2938042418792,589.160560912518,588.3816711204851,590.5529624625233
C26-005,L26,NORMAL,123.39959317887106,123.55036971710808,124.70083839890502,124.35946209061905,126.07849883840102,1.001940531849956,0.9984983165058472,0.9930739748977792,0.9791744773457164,0.9847143331873536,8.736223988621756,9.82478882756564,10.354186383304054,11.511363506118125,14.14865557203116,587.939641872778,589.6548576813647,588.6855423838879,587.6435109326848,586.8229380762108
